datetime,time,shoreline,upper_ci,lower_ci
2014-08-07 09:55:01.003782,1.0110706780152716,25.258578836285622,26.22007457682696,24.297083095744284
2014-08-07 09:55:01.253782,1.2612709540605231,24.90891564621935,25.870411386760686,23.94741990567801
2014-08-07 09:55:01.503782,1.5114712301057742,24.549156162075622,25.51065190261696,23.587660421534284
2014-08-07 09:55:01.753782,1.7616715061510253,24.192852005398883,25.15434774594022,23.231356264857546
2014-08-07 09:55:02.003782,2.011871782196277,23.847737148468887,24.809232889010225,22.88624140792755
2014-08-07 09:55:02.253782,2.262072058241528,23.52117490038856,24.482670640929896,22.55967915984722
2014-08-07 09:55:02.503782,2.512272334286779,23.221105656466662,24.182601397008,22.259609915925324
2014-08-07 09:55:02.753782,2.7624726103320305,22.952877959644187,23.914373700185525,21.99138221910285
2014-08-07 09:55:03.003782,3.0126728863772816,22.718190600030212,23.67968634057155,21.756694859488874
2014-08-07 09:55:03.253782,3.2628731624225327,22.516227255409262,23.4777229959506,21.554731514867925
2014-08-07 09:55:03.503782,3.513073438467784,22.345387765106775,23.306883505648113,21.383892024565437
2014-08-07 09:55:03.753782,3.7632737145130353,22.20605335100445,23.167549091545787,21.24455761046311
2014-08-07 09:55:04.003782,4.013473990558287,22.101521160435883,23.06301690097722,21.140025419894545
2014-08-07 09:55:04.253782,4.263674266603538,22.034905734984626,22.996401475525964,21.07340999444329
2014-08-07 09:55:04.503782,4.513874542648789,22.00619761715607,22.967693357697406,21.04470187661473
2014-08-07 09:55:04.753782,4.7640748186940405,22.01279280448096,22.974288545022297,21.05129706393962
2014-08-07 09:55:05.003782,5.0142750947392924,22.051138866034144,23.01263460657548,21.089643125492806
2014-08-07 09:55:05.253782,5.2644753707845435,22.117257284392263,23.0787530249336,21.155761543850925
2014-08-07 09:55:05.503782,5.514675646829795,22.20708338307609,23.168579123617427,21.24558764253475
2014-08-07 09:55:05.753782,5.764875922875046,22.317820096223265,23.279315836764603,21.356324355681927
2014-08-07 09:55:06.003782,6.015076198920297,22.44935783134611,23.410853571887447,21.48786209080477
2014-08-07 09:55:06.253782,6.265276474965548,22.604248888927835,23.565744629469172,21.642753148386497
2014-08-07 09:55:06.503782,6.5154767510108,22.785628848735016,23.747124589276353,21.824133108193678
2014-08-07 09:55:06.753782,6.765677027056051,22.993430981198216,23.954926721739554,22.03193524065688
2014-08-07 09:55:07.003782,7.015877303101302,23.22197829791445,24.18347403845579,22.260482557373113
2014-08-07 09:55:07.253782,7.266077579146553,23.463664038533075,24.425159779074413,22.502168297991737
2014-08-07 09:55:07.503782,7.516277855191804,23.716596142422866,24.678091882964203,22.755100401881528
2014-08-07 09:55:07.753782,7.766478131237056,23.986952992013073,24.94844873255441,23.025457251471735
2014-08-07 09:55:08.003782,8.016678407282306,24.283415619089403,25.24491135963074,23.321919878548066
2014-08-07 09:55:08.253782,8.266878683327558,24.61073925206268,25.572234992604017,23.64924351152134
2014-08-07 09:55:08.503782,8.51707895937281,24.968404345393605,25.929900085934943,24.006908604852267
2014-08-07 09:55:08.753782,8.76727923541806,25.352862790778683,26.31435853132002,24.391367050237346
2014-08-07 09:55:09.003782,9.017479511463312,25.75985716601258,26.721352906553918,24.798361425471242
2014-08-07 09:55:09.253782,9.267679787508563,26.18587659229822,27.14737233283956,25.224380851756884
2014-08-07 09:55:09.503782,9.517880063553815,26.626544065064497,27.588039805605835,25.66504832452316
2014-08-07 09:55:09.753782,9.768080339599067,27.074183348864253,28.03567908940559,26.112687608322915
2014-08-07 09:55:10.003782,10.018280615644317,27.524731316178535,28.486227056719873,26.563235575637197
2014-08-07 09:55:10.253782,10.268480891689569,27.98956307103189,28.951058811573226,27.02806733049055
2014-08-07 09:55:10.503782,10.518681167734819,28.49127524882074,29.45277098936208,27.529779508279404
2014-08-07 09:55:10.753782,10.76888144378007,29.04130296658918,30.002798707130516,28.07980722604784
2014-08-07 09:55:11.003782,11.019081719825323,29.627497790159545,30.588993530700883,28.666002049618207
2014-08-07 09:55:11.253782,11.269281995870573,30.231936543106503,31.19343228364784,29.270440802565165
2014-08-07 09:55:11.503782,11.519482271915825,30.84953557844699,31.811031318988327,29.88803983790565
2014-08-07 09:55:11.753782,11.769682547961075,31.475044821836736,32.43654056237807,30.5135490812954
2014-08-07 09:55:12.003782,12.019882824006327,32.08242721356042,33.04392295410176,31.120931473019084
2014-08-07 09:55:12.253782,12.270083100051577,32.63512819129877,33.59662393184011,31.67363245075743
2014-08-07 09:55:12.503782,12.52028337609683,33.118158404143045,34.07965414468438,32.15666266360171
2014-08-07 09:55:12.753782,12.770483652142081,33.54579879958298,34.50729454012432,32.584303059041645
2014-08-07 09:55:13.003782,13.020683928187331,33.915135502763924,34.87663124330526,32.953639762222586
2014-08-07 09:55:13.253782,13.270884204232583,34.147452100320294,35.10894784086163,33.185956359778956
2014-08-07 09:55:13.503782,13.521084480277834,34.16928335053217,35.13077909107351,33.20778760999083
2014-08-07 09:55:13.753782,13.771284756323086,34.02204637230101,34.98354211284235,33.060550631759675
2014-08-07 09:55:14.003782,14.021485032368338,33.779808839976916,34.74130458051825,32.81831309943558
2014-08-07 09:55:14.253782,14.271685308413588,33.48345537126174,34.44495111180308,32.5219596307204
2014-08-07 09:55:14.503782,14.52188558445884,33.15324777236435,34.11474351290569,32.191752031823015
2014-08-07 09:55:14.753782,14.77208586050409,32.80432256985574,33.76581831039708,31.842826829314404
2014-08-07 09:55:15.003782,15.022286136549342,32.44956652577136,33.4110622663127,31.488070785230022
