,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,18.26456124778069,46.18700297226374,138.48951367116206,28.371563466352075,40.0,4.0
1,42.51583739026576,51.67028116463143,120.59467482208801,27.767683951439295,40.0,5.0
2,42.51583739026576,51.67028116463143,120.59467482208801,27.767683951439295,40.0,6.0
3,90.92144566962645,16.23981263526886,146.20147705619848,15.943779902346492,40.0,10.0
4,90.92144566962645,16.23981263526886,146.20147705619848,15.943779902346492,40.0,11.0
5,100.2765110359194,24.6319801518412,144.99575139849782,24.709452369531032,40.0,13.0
6,124.09543308182121,59.38541106455679,153.1244073729676,27.960313162717515,40.0,16.0
7,160.66219224165445,31.350164964382536,122.88617530581283,27.736524945104275,40.0,18.0
8,187.35351152116078,24.599300925860835,142.41744630757196,23.7834832547495,40.0,21.0
9,187.35351152116078,24.599300925860835,142.41744630757196,23.7834832547495,40.0,22.0
10,176.41244226590982,64.63487192398742,142.57742915782063,25.844319962399386,40.0,22.0
11,176.41244226590982,64.63487192398742,142.57742915782063,25.844319962399386,40.0,23.0
12,179.12989443189463,54.2820509106229,144.76231292964627,34.87061287706873,40.0,24.0
13,200.0835454604869,94.753097289189,149.01880490695677,30.3418024521078,40.0,26.0
14,249.5783506337173,69.45030663841821,111.21194582335016,28.117848349211332,40.0,33.0
15,293.8202512900438,27.286273590148834,161.77404262416513,28.371656859505695,40.0,36.0
