,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,36.18044136605249,20.86748722284844,129.33090092962576,20.136538766860337,40.0,2.0
1,148.85878454508065,45.76789228622022,121.62183381643416,19.503161495014687,40.0,18.0
2,187.22723030955171,20.604832737065568,73.40067929037093,20.09081544181383,40.0,20.0
3,200.59649255736187,20.726338988233202,108.81377132516094,21.015606358823902,40.0,22.0
4,215.53408030180717,21.85749171518573,140.8562264420042,21.199092991554974,40.0,24.0
5,233.42197680885945,31.306447774993114,125.71890991044691,31.27180581662887,40.0,26.0
6,233.42197680885945,31.306447774993114,125.71890991044691,31.27180581662887,40.0,27.0
7,262.31223496285276,19.029076514258467,108.37596027745833,18.140141598784464,40.0,30.0
8,271.6556500556791,29.51001387268397,113.63891578959762,14.662797271011906,40.0,33.0
9,271.6556500556791,29.51001387268397,113.63891578959762,14.662797271011906,40.0,34.0
10,287.40906691893656,30.277903766085938,140.5889852076402,23.60313757447554,40.0,37.0
