,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,10.755573654604122,29.883486968418556,143.0029402681847,29.548122462973172,43.0,1.0
1,10.755573654604122,29.883486968418556,143.0029402681847,29.548122462973172,43.0,2.0
2,63.7028707353953,18.142297444157194,125.50889653229561,16.795397159164203,43.0,7.0
3,117.69993331166008,26.753307640287648,126.16606145654484,26.849279783541895,43.0,14.0
4,141.3324154659828,19.720303557697815,119.85874437116921,19.476912990586875,43.0,17.0
5,141.3324154659828,19.720303557697815,119.85874437116921,19.476912990586875,43.0,19.0
6,165.00366079969908,27.477260045957436,67.48870047411123,26.800401408781617,43.0,20.0
7,165.00366079969908,27.477260045957436,67.48870047411123,26.800401408781617,43.0,21.0
8,211.7266216393948,23.322974953358194,82.33602028581448,22.564394827510235,43.0,24.0
9,220.68152721420097,24.523134075119508,111.35157838676128,13.949526335392251,43.0,29.0
10,245.2630239468728,39.28374595442287,125.3724213355228,24.164324811172264,43.0,32.0
11,245.2630239468728,39.28374595442287,125.3724213355228,24.164324811172264,43.0,33.0
12,269.29990719390827,24.067603612424314,144.3575385885342,23.403560949253478,43.0,34.0
13,286.24382609889864,29.48284355502314,146.13956455620902,20.11420077234579,43.0,39.0
14,291.88246975781794,47.10004257382423,146.45164682510745,15.461864174916345,43.0,40.0
15,291.88246975781794,47.10004257382423,146.45164682510745,15.461864174916345,43.0,41.0
