,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,23.388665818805205,214.36636432242977,238.8819992103996,76.59682288790417,38.0,4.0
1,46.959911024465356,103.77126004920154,232.91240139862944,102.64194385146534,38.0,4.0
2,23.388665818805205,214.36636432242977,238.8819992103996,76.59682288790417,38.0,5.0
3,40.66481711740218,154.50818268760253,240.98815135927947,83.58852602706344,38.0,6.0
4,46.959911024465356,103.77126004920154,232.91240139862944,102.64194385146534,38.0,7.0
5,40.66481711740218,154.50818268760253,240.98815135927947,83.58852602706344,38.0,7.0
6,48.21054074096859,186.39895465003337,230.8664064203421,97.59617877735008,38.0,8.0
7,66.37290119186333,140.978704205321,227.48804689556886,89.90966780029903,38.0,10.0
8,83.73217292239276,90.99543794128766,234.0177010921054,87.76007961960357,38.0,11.0
9,104.17687160601972,167.4106829064776,289.51656033276646,43.0570126234784,38.0,15.0
10,104.17687160601972,167.4106829064776,289.51656033276646,43.0570126234784,38.0,16.0
11,122.11978108272609,103.98097182014827,246.70109782632483,105.23644425250579,38.0,16.0
12,122.11978108272609,103.98097182014827,246.70109782632483,105.23644425250579,38.0,17.0
13,111.09263972109827,210.55383918867622,288.58662993504544,51.457113066375456,38.0,18.0
14,160.99597125008023,96.96857878974701,249.51034660826116,94.64361299562552,38.0,20.0
15,160.99597125008023,96.96857878974701,249.51034660826116,94.64361299562552,38.0,21.0
16,177.14240218361815,99.04544904675936,243.8635187172628,88.9671624903248,38.0,22.0
17,219.5147486003065,72.23465459509636,235.49406242949848,69.42683733888612,38.0,25.0
18,188.16224853445482,202.44030383738078,228.06049615534636,61.83185161120815,38.0,26.0
19,209.21247324929453,135.41332321703547,221.39618427734004,84.46035097912271,38.0,27.0
20,226.63554187151593,119.23217296142093,239.2091995758741,65.06273364399694,38.0,29.0
21,226.63554187151593,119.23217296142093,239.2091995758741,65.06273364399694,38.0,30.0
22,248.85075070932638,96.89337281521662,248.01515416804773,93.85007468005091,38.0,31.0
23,248.85075070932638,96.89337281521662,248.01515416804773,93.85007468005091,38.0,32.0
24,290.7164325149741,119.61329186840668,237.0522504030366,115.91393547739497,38.0,35.0
