,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,78.96820032128828,87.50112402275572,232.64394618544293,84.62610762046805,31.0,5.0
1,105.63939991292271,74.91914594419481,263.91770265029015,72.01962493297924,31.0,7.0
2,93.66154505106468,156.47379835897678,240.65613856705076,57.489536935699114,31.0,9.0
3,147.8451644999306,115.04978415275683,255.58455551919806,114.65238147337351,31.0,12.0
4,147.8451644999306,115.04978415275683,255.58455551919806,114.65238147337351,31.0,13.0
5,166.5879555647927,142.886148198583,242.74078202806905,68.20463814184846,31.0,14.0
6,166.5879555647927,142.886148198583,242.74078202806905,68.20463814184846,31.0,15.0
7,218.6985810340915,117.1942699473245,270.16078241275426,107.63831784123087,31.0,19.0
8,218.6985810340915,117.1942699473245,270.16078241275426,107.63831784123087,31.0,20.0
9,235.05892116291778,183.19849646134864,239.79370008691103,73.33561531413169,31.0,22.0
10,288.3988474892153,192.25238879314026,240.78352337766586,94.82828061605912,31.0,28.0
