,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,23.766647946937393,145.39032098146416,248.65282151338056,110.74163488452952,34.0,2.0
1,23.766647946937393,145.39032098146416,248.65282151338056,110.74163488452952,34.0,3.0
2,53.52952248174039,84.60776779084136,243.14135166088857,82.63553405318076,34.0,6.0
3,112.90411007503748,100.09124917818724,261.0158245590503,100.2685158184429,34.0,12.0
4,112.90411007503748,100.09124917818724,261.0158245590503,100.2685158184429,34.0,13.0
5,138.4815537400479,124.3167121410831,255.66929199838947,126.97789300044137,34.0,15.0
6,138.4815537400479,124.3167121410831,255.66929199838947,126.97789300044137,34.0,16.0
7,154.1800389923654,94.6873656267407,235.33618434092352,91.94972733180859,34.0,16.0
8,154.1800389923654,94.6873656267407,235.33618434092352,91.94972733180859,34.0,17.0
9,172.4332499762128,121.55803768368959,231.89148867694388,98.00043506805403,34.0,18.0
10,217.06541515423373,171.93174918275128,251.06071087275987,86.15464603977757,34.0,24.0
11,248.948679969907,92.02672158684081,239.62305424428325,88.73017217205324,34.0,25.0
12,233.06491913484106,156.3429208705133,248.3910460725698,105.44478519562098,34.0,26.0
13,288.5705950187373,75.18151838445793,238.0755018361257,74.26897142291429,34.0,29.0
14,274.4687149470357,164.63702803546627,244.41807297238037,114.53467542195256,34.0,31.0
