,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,11.731492264953994,154.88499015135508,285.4106745205811,65.47937401797246,34.0,1.0
1,19.887028655608926,126.78566349269445,298.24040280192605,89.90864975579672,34.0,2.0
2,19.887028655608926,126.78566349269445,298.24040280192605,89.90864975579672,34.0,3.0
3,52.03972731426715,139.55576182031547,231.11197856148894,71.65026261751743,34.0,5.0
4,108.43674529963072,80.3682227923492,238.62876786825998,79.3155016762065,34.0,10.0
5,135.84491792398333,114.64034945611257,233.41292430319106,106.39242864609056,34.0,13.0
6,165.68999728147566,93.63682922489829,244.07209161224753,93.72967617793373,34.0,15.0
7,164.56656808494523,99.74375757018626,243.21893010668467,94.29986434374241,34.0,16.0
8,165.68999728147566,93.63682922489829,244.07209161224753,93.72967617793373,34.0,17.0
9,164.56656808494523,99.74375757018626,243.21893010668467,94.29986434374241,34.0,17.0
10,175.62489933242009,193.0706459672982,247.18084411313677,62.60509718549349,34.0,19.0
11,175.62489933242009,193.0706459672982,247.18084411313677,62.60509718549349,34.0,20.0
12,212.18611389521854,91.34635753570753,236.53158557364756,93.20874701408096,34.0,21.0
13,212.18611389521854,91.34635753570753,236.53158557364756,93.20874701408096,34.0,22.0
14,220.33456307973913,79.41258451331932,247.8687275998474,76.98966328281715,34.0,22.0
15,218.07323576427717,179.89608813464108,244.79771274019572,79.9874759393015,34.0,24.0
16,255.40782848832058,112.24647261933863,253.16935817741935,112.60165078591456,34.0,26.0
17,255.40782848832058,112.24647261933863,253.16935817741935,112.60165078591456,34.0,27.0
18,279.4910423968004,93.87685393816088,228.53206310257403,94.11210169275168,34.0,29.0
19,279.4910423968004,93.87685393816088,228.53206310257403,94.11210169275168,34.0,30.0
