,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,57.14962545647388,27.103697884615997,78.52254212100915,26.297786988698956,35.0,5.0
1,98.7011408028768,22.339074613532787,74.34320787106795,22.180584365298774,35.0,10.0
2,134.71770505464826,24.960528730892943,66.06103987784992,23.846683008343632,35.0,14.0
3,146.60510214326212,19.474705985977074,64.28650980923645,17.46333061384728,35.0,16.0
4,146.60510214326212,19.474705985977074,64.28650980923645,17.46333061384728,35.0,17.0
5,159.36134174917862,19.840937620833675,68.65767338938899,18.73651786464671,35.0,18.0
6,215.16411697387784,32.68723629531775,53.55758082628435,30.889361588697906,35.0,24.0
7,229.2114024062972,33.172995137750625,65.0361507326866,32.82964576277787,35.0,26.0
8,229.2114024062972,33.172995137750625,65.0361507326866,32.82964576277787,35.0,27.0
9,252.09603255196237,24.63494929881077,63.37751347867806,24.161698084312356,35.0,29.0
10,252.09603255196237,24.63494929881077,63.37751347867806,24.161698084312356,35.0,30.0
