,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,30.494091988550057,20.953601803946903,55.141876011873094,20.406744136117766,34.0,3.0
1,30.494091988550057,20.953601803946903,55.141876011873094,20.406744136117766,34.0,4.0
2,122.56060662378944,49.285127756394104,66.95346268332631,24.440000995952033,34.0,13.0
3,122.56060662378944,49.285127756394104,66.95346268332631,24.440000995952033,34.0,14.0
4,134.9008940506531,25.52205282056284,54.5142835502179,24.365337306825275,34.0,15.0
5,134.9008940506531,25.52205282056284,54.5142835502179,24.365337306825275,34.0,16.0
6,168.72352791364267,37.17802930221061,59.30776776743472,20.07433119529106,34.0,19.0
7,168.72352791364267,37.17802930221061,59.30776776743472,20.07433119529106,34.0,20.0
8,232.45879006892204,15.520159052611811,55.14502859860322,15.225008226452962,34.0,25.0
9,269.0519171233254,29.192985601176314,75.25046404404674,28.80075923913644,34.0,30.0
