datetime,time,shoreline,upper_ci,lower_ci
2018-04-24 11:00:01.117853,1.066888478175945,50.68212084442478,51.479082881354145,49.885158807495415
2018-04-24 11:00:01.367853,1.3170254462009232,50.13251582357877,50.929477860508136,49.335553786649406
2018-04-24 11:00:01.617853,1.5671624142259015,49.541378266843346,50.33834030377271,48.74441622991398
2018-04-24 11:00:01.867853,1.8172993822508796,48.92921984501069,49.72618188194006,48.13225780808133
2018-04-24 11:00:02.117853,2.067436350275858,48.308427214635444,49.10538925156481,47.51146517770608
2018-04-24 11:00:02.367853,2.3175733183008362,47.68967015194719,48.486632188876555,46.892708115017825
2018-04-24 11:00:02.617853,2.5677102863258146,47.083505726689204,47.88046776361857,46.28654368975984
2018-04-24 11:00:02.867853,2.817847254350793,46.49853141150385,47.29549344843321,45.70156937457448
2018-04-24 11:00:03.117853,3.067984222375771,45.94088888511788,46.737850922047244,45.143926848188514
2018-04-24 11:00:03.367853,3.318121190400749,45.409686587551164,46.20664862448053,44.6127245506218
2018-04-24 11:00:03.617853,3.5682581584257274,44.891124427578646,45.68808646450801,44.09416239064928
2018-04-24 11:00:03.867853,3.8183951264507057,44.36860456844883,45.165566605378196,43.571642531519466
2018-04-24 11:00:04.117853,4.0685320944756835,43.84350191292012,44.64046394984948,43.04653987599075
2018-04-24 11:00:04.367853,4.318669062500662,43.33306033976328,44.130022376692644,42.53609830283391
2018-04-24 11:00:04.617853,4.56880603052564,42.8447557382537,43.64171777518307,42.04779370132434
2018-04-24 11:00:04.867853,4.818942998550619,42.369041740093806,43.16600377702317,41.57207970316444
2018-04-24 11:00:05.117853,5.069079966575597,41.89684420675642,42.693806243685785,41.099882169827055
2018-04-24 11:00:05.367853,5.3192169346005755,41.431577932232926,42.22853996916229,40.63461589530356
2018-04-24 11:00:05.617853,5.569353902625553,40.9839557388874,41.78091777581677,40.18699370195804
2018-04-24 11:00:05.867853,5.819490870650532,40.56065780381588,41.357619840745244,39.763695766886514
2018-04-24 11:00:06.117853,6.06962783867551,40.1589256919723,40.955887728901665,39.361963655042935
2018-04-24 11:00:06.367853,6.319764806700488,39.76973239260392,40.566694429533285,38.972770355674555
2018-04-24 11:00:06.617853,6.569901774725467,39.38410269252769,40.181064729457056,38.587140655598326
2018-04-24 11:00:06.867853,6.8200387427504445,38.99795301219641,39.79491504912578,38.20099097526705
2018-04-24 11:00:07.117853,7.070175710775423,38.62002365255398,39.41698568948335,37.82306161562462
2018-04-24 11:00:07.367853,7.320312678800401,38.279760425393874,39.07672246232324,37.48279838846451
2018-04-24 11:00:07.617853,7.57044964682538,38.01218766516159,38.809149702090956,37.215225628232226
2018-04-24 11:00:07.867853,7.820586614850358,37.8297689259016,38.62673096283096,37.03280688897223
2018-04-24 11:00:08.117853,8.070723582875337,37.720738698107695,38.51770073503706,36.92377666117833
2018-04-24 11:00:08.367853,8.320860550900314,37.66652459307661,38.463486630005974,36.869562556147244
2018-04-24 11:00:08.617853,8.570997518925292,37.65114640791488,38.448108444844245,36.854184370985514
2018-04-24 11:00:08.867853,8.82113448695027,37.660910364464044,38.45787240139341,36.86394832753468
2018-04-24 11:00:09.117853,9.071271454975248,37.6845507251313,38.48151276206067,36.88758868820194
2018-04-24 11:00:09.367853,9.321408423000227,37.715735500678804,38.51269753760817,36.91877346374944
2018-04-24 11:00:09.617853,9.571545391025206,37.7531995393217,38.550161576251064,36.956237502392334
2018-04-24 11:00:09.867853,9.821682359050182,37.797871743133285,38.59483378006265,37.00090970620392
2018-04-24 11:00:10.117853,10.071819327075161,37.85005181208742,38.64701384901679,37.05308977515806
2018-04-24 11:00:10.367853,10.32195629510014,37.90904550611161,38.706007543040975,37.112083469182245
2018-04-24 11:00:10.617853,10.572093263125117,37.974360362226264,38.77132239915563,37.1773983252969
2018-04-24 11:00:10.867853,10.822230231150096,38.04584144147431,38.842803478403674,37.248879404544944
2018-04-24 11:00:11.117853,11.072367199175075,38.12313659722511,38.92009863415448,37.32617456029575
2018-04-24 11:00:11.367853,11.322504167200053,38.20591857145682,39.002880608386185,37.408956534527455
2018-04-24 11:00:11.617853,11.57264113522503,38.29405065957168,39.091012696501046,37.497088622642316
2018-04-24 11:00:11.867853,11.822778103250009,38.38746429606772,39.184426332997084,37.590502259138354
2018-04-24 11:00:12.117853,12.072915071274988,38.486675574691844,39.28363761162121,37.68971353776248
2018-04-24 11:00:12.367853,12.323052039299965,38.59291026670962,39.38987230363899,37.79594822978026
2018-04-24 11:00:12.617853,12.573189007324943,38.70677308315743,39.503735120086795,37.909811046228064
2018-04-24 11:00:12.867853,12.823325975349922,38.827486140195774,39.62444817712514,38.03052410326641
2018-04-24 11:00:13.117853,13.073462943374901,38.95408763628708,39.75104967321644,38.15712559935771
2018-04-24 11:00:13.367853,13.323599911399878,39.08627999544595,39.883242032375314,38.289317958516584
2018-04-24 11:00:13.617853,13.573736879424857,39.22397279330467,40.02093483023403,38.4270107563753
2018-04-24 11:00:13.867853,13.823873847449835,39.367464769222735,40.1644268061521,38.57050273229337
2018-04-24 11:00:14.117853,14.074010815474814,39.517517602471955,40.31447963940132,38.72055556554259
2018-04-24 11:00:14.367853,14.324147783499791,39.673838925218845,40.47080096214821,38.87687688828948
2018-04-24 11:00:14.617853,14.57428475152477,39.834901429381006,40.63186346631037,39.03793939245164
2018-04-24 11:00:14.867853,14.824421719549749,40.00058093357896,40.797542970508324,39.203618896649594
2018-04-24 11:00:15.117853,15.074558687574726,40.17308667654785,40.97004871347721,39.37612463961848
