,x,z
0,210.16608858061406,-3.1473540961266893
1,208.0431987969715,-3.1188218520076063
2,205.92030901332893,-3.0830196932029175
3,203.79741922968634,-3.0355260776286057
4,201.67452944604378,-3.038756017027505
5,199.55163966240121,-3.0776215365005344
6,197.42874987875865,-3.0957411712517477
7,195.3058600951161,-3.103636503485776
8,193.18297031147353,-3.070928497047702
9,191.06008052783096,-3.0581460357360317
10,188.9371907441884,-3.001655290899035
11,186.81430096054584,-2.973088479943157
12,184.69141117690327,-2.9443416623529437
13,182.56852139326068,-2.8863280747129223
14,180.44563160961812,-2.8695506261529617
15,178.32274182597556,-2.849252148948964
16,176.199852042333,-2.8438814562438024
17,174.07696225869043,-2.8395366879433155
18,171.95407247504787,-2.8838930599951524
19,169.8311826914053,-2.9453412691817387
20,167.70829290776274,-3.029591683332824
21,165.58540312412018,-3.1351699910233797
22,163.46251334047759,-3.1778702530808944
23,161.33962355683502,-3.1668676382337564
24,159.21673377319246,-3.1550875982096507
25,157.0938439895499,-3.103336400700191
26,154.97095420590733,-3.06877912149041
27,152.84806442226477,-3.0536212827404627
28,150.7251746386222,-2.982072281266884
29,148.60228485497964,-2.9353319269293134
30,146.47939507133708,-2.8871022703283655
31,144.3565052876945,-2.821069869329072
32,142.23361550405193,-2.7573135432744094
33,140.11072572040936,-2.678135091478702
34,137.9878359367668,-2.626044389315389
35,135.86494615312424,-2.567441246134032
36,133.74205636948167,-2.5198101617963284
37,131.6191665858391,-2.4732261350666613
38,129.49627680219655,-2.4326615262220264
39,127.37338701855397,-2.406927144835435
40,125.2504972349114,-2.3815260139902747
41,123.12760745126884,-2.339283711141718
42,121.00471766762627,-2.2990150830839973
43,118.8818278839837,-2.264778248495614
44,116.75893810034114,-2.2214681558239366
45,114.63604831669858,-2.1937539245229525
46,112.51315853305601,-2.1566451931360113
47,110.39026874941344,-2.1479270336459857
48,108.26737896577087,-2.1243336591815116
49,106.14448918212831,-2.084895394701994
50,104.02159939848575,-2.0500135738591396
51,101.89870961484317,-2.0591885029670562
52,99.77581983120061,-2.093650671379531
53,97.65293004755804,-2.109687731269563
54,95.53004026391548,-2.1133941392727955
55,93.40715048027292,-2.1188817728624842
56,91.28426069663034,-2.1168618535068564
57,89.16137091298778,-2.1295479544651017
58,87.03848112934521,-2.0983857122832976
59,84.91559134570265,-2.0173639557488645
60,82.79270156206009,-1.9096705057885268
61,80.66981177841751,-1.8226271957264113
62,78.54692199477495,-1.7662153739362436
63,76.42403221113238,-1.7063327671074622
64,74.30114242748982,-1.6467141564805003
65,72.17825264384724,-1.593767762717523
66,70.05536286020468,-1.5454192693468398
67,67.93247307656212,-1.4946137544550275
68,65.80958329291956,-1.4354053584369564
69,63.68669350927698,-1.3967297202951359
70,61.563803725634415,-1.3469662041169803
71,59.44091394199185,-1.2925046167685013
72,57.31802415834929,-1.226880826496703
73,55.195134374706726,-1.1625454076700106
74,53.07224459106416,-1.0889419356880772
75,50.9493548074216,-0.9976705607454727
76,48.826465023779036,-0.913764942180239
77,46.70357524013647,-0.8651596130389643
78,44.58068545649388,-0.8126756302364212
79,42.45779567285132,-0.7459238989813182
80,40.334905889208756,-0.6466322037358837
81,38.21201610556619,-0.5161672693046648
82,36.08912632192363,-0.3557286402065686
83,33.966236538281066,-0.17225496590064596
84,31.843346754638503,-0.10980538844484072
85,29.72045697099591,-0.00161801321603859
86,27.59756718735335,-7.714685401482978e-06
87,25.474677403710785,-0.02796761936932811
88,23.351787620068222,0.0007067052587083397
89,21.22889783642566,0.09516053390407996
90,19.106008052783096,0.22222753619518665
91,16.983118269140533,0.33623952343878133
92,14.86022848549797,0.43937703011774376
93,12.737338701855407,0.5332634200805209
94,10.614448918212844,0.6268969157266503
95,8.491559134570252,0.7151576892604151
96,6.368669350927689,0.8515004910098891
97,4.245779567285126,1.048974549406262
98,2.122889783642563,1.249503713948322
99,0.0,1.3298824104565408
