,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,17.453467899335898,29.309385810289367,61.248494075168864,29.36941272852285,36.0,2.0
1,67.44920419545933,38.94957260767816,63.18578356864448,38.5187589710572,36.0,7.0
2,67.44920419545933,38.94957260767816,63.18578356864448,38.5187589710572,36.0,8.0
3,97.96674964216363,40.20826926151728,60.26847398447384,39.51205261417478,36.0,10.0
4,114.08925889226357,43.38686585090194,61.788103923907904,39.930892736192504,36.0,12.0
5,114.08925889226357,43.38686585090194,61.788103923907904,39.930892736192504,36.0,13.0
6,129.58028809229114,36.398963820674155,59.68687469339787,30.137960279184288,36.0,15.0
7,145.6419985640566,48.486202963676334,62.80134408862128,40.783457856408745,36.0,16.0
8,162.62896034363754,40.700671495282315,65.17139515820374,40.07470421459105,36.0,18.0
9,178.48370462191795,46.62081152197045,73.88780374939057,39.390670941616435,36.0,21.0
10,178.48370462191795,46.62081152197045,73.88780374939057,39.390670941616435,36.0,22.0
11,221.4787339166757,42.99208449612122,65.49882198159929,42.355048732092826,36.0,25.0
12,277.84066565406204,30.43112533952491,61.74780191296972,30.200096659358476,36.0,32.0
