,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,27.094929918651275,41.42134056268228,67.03587675131364,37.48291030369383,34.0,3.0
1,47.055739835485696,32.76844215173952,58.779377982212864,32.87041528524589,34.0,4.0
2,115.37519890286018,34.12723087978087,66.40996680591519,33.779782945029254,34.0,11.0
3,154.45440159982834,40.918970024815906,77.76219591217802,34.46333463223372,34.0,16.0
4,190.24454210858494,37.555428576022486,63.22758734284878,37.06252102165402,34.0,20.0
5,190.24454210858494,37.555428576022486,63.22758734284878,37.06252102165402,34.0,21.0
6,207.75929207820414,38.13855821498685,60.91440804066592,37.68023517446259,34.0,22.0
7,208.45652207558874,38.33270625136916,61.55107368770129,36.650491245282765,34.0,22.0
8,207.75929207820414,38.13855821498685,60.91440804066592,37.68023517446259,34.0,23.0
9,209.5244917539177,34.63643230630958,62.42664784089779,34.42276312865585,34.0,23.0
10,208.45652207558874,38.33270625136916,61.55107368770129,36.650491245282765,34.0,24.0
11,209.5244917539177,34.63643230630958,62.42664784089779,34.42276312865585,34.0,24.0
12,245.27437464626658,30.950941527570684,70.35912530252413,30.86896292042129,34.0,27.0
13,261.8039833248002,32.06488518323425,70.82709010864787,31.44327495285519,34.0,29.0
14,280.82330233332925,33.468349092434465,62.96205035080637,33.29018645350365,34.0,31.0
