,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,9.851677467965382,38.555590343669046,50.62065794013408,33.26610685245323,30.0,0.0
1,9.851677467965382,38.555590343669046,50.62065794013408,33.26610685245323,30.0,2.0
2,45.79718061543865,37.653124643283185,60.52186718047252,36.6136367042825,30.0,4.0
3,45.79718061543865,37.653124643283185,60.52186718047252,36.6136367042825,30.0,5.0
4,75.98602067399133,38.61916714573473,70.04616038419289,37.950735948892984,30.0,7.0
5,123.69077668448375,34.30790159626132,57.758735670875645,34.31792828422451,30.0,12.0
6,217.44652059664622,33.948768254615445,82.6587816103275,33.347844979404705,30.0,21.0
7,217.44652059664622,33.948768254615445,82.6587816103275,33.347844979404705,30.0,22.0
8,271.6279606013166,30.221904576974712,64.3941270140445,28.963711385778286,30.0,26.0
9,271.6279606013166,30.221904576974712,64.3941270140445,28.963711385778286,30.0,27.0
10,290.25338046806786,32.57515358169901,63.38907575486119,31.251535280910865,30.0,28.0
