,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,39.87374964673528,42.8650029395473,116.11346963736932,41.49464669301326,43.0,3.0
1,39.87374964673528,42.8650029395473,116.11346963736932,41.49464669301326,43.0,4.0
2,25.474925830066883,70.2948711331504,113.30129011760049,42.47687474470347,43.0,5.0
3,84.56673073893207,43.45949121302552,87.76168446992722,43.21223472394519,43.0,9.0
4,81.10631235621581,66.37853529775911,88.35527090842788,46.45001954559558,43.0,11.0
5,84.56673073893207,43.45949121302552,87.76168446992722,43.21223472394519,43.0,13.0
6,119.21435483847313,40.673733639267255,99.01727148733063,40.91016790375111,43.0,16.0
7,138.12957684023584,40.43428624148131,106.65476118219632,40.24007913063807,43.0,17.0
8,178.647561242117,44.872712178428486,116.08029950092185,44.52430841403943,43.0,22.0
9,178.647561242117,44.872712178428486,116.08029950092185,44.52430841403943,43.0,23.0
10,219.0177631796866,45.54484850649051,103.09719036937985,45.23560669262763,43.0,27.0
11,233.30634013726055,48.681848038425414,107.81849929968416,42.15782152986174,43.0,28.0
12,233.178606078194,48.81982784980108,107.79590855949785,42.06865861786995,43.0,28.0
13,233.30634013726055,48.681848038425414,107.81849929968416,42.15782152986174,43.0,30.0
14,233.3959691059664,48.49192723766063,107.83976997458647,42.24786626676191,43.0,30.0
15,233.178606078194,48.81982784980108,107.79590855949785,42.06865861786995,43.0,31.0
16,250.78642334053686,48.592990709828854,112.75755319815853,30.724710877802327,43.0,33.0
17,257.94347284647364,43.39524702287133,114.32869510194526,36.572163012073524,43.0,33.0
18,250.78642334053686,48.592990709828854,112.75755319815853,30.724710877802327,43.0,34.0
19,270.9466300725411,54.478458776852264,105.49793206668664,36.001556390848755,43.0,36.0
20,277.1787641209964,44.9402795645251,109.41578832042296,41.66794818270549,43.0,37.0
21,277.1787641209964,44.9402795645251,109.41578832042296,41.66794818270549,43.0,39.0
