,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,48.06751254437958,52.36478477710782,93.03560482452716,34.61474361740124,37.0,3.0
1,48.06751254437958,52.36478477710782,93.03560482452716,34.61474361740124,37.0,4.0
2,64.39533632652044,35.47660570911813,105.74591123231231,35.708000551598666,37.0,4.0
3,52.25810609497558,64.86308785213416,84.08857604468,37.95229067063316,37.0,5.0
4,52.258106094975574,64.86308785213416,84.08857604468,37.95229067063316,37.0,6.0
5,145.17382590317814,51.70154217135294,116.95409581539838,43.106076143376775,37.0,16.0
6,145.17382590317814,51.70154217135294,116.95409581539838,43.106076143376775,37.0,17.0
7,164.04392021027252,48.944525058083045,114.38235207259018,38.38948671703014,37.0,19.0
8,164.04392021027252,48.944525058083045,114.38235207259018,38.38948671703014,37.0,20.0
9,175.50706143047697,37.49940827918183,107.82704767313597,37.518960497663635,37.0,20.0
10,183.53860815175804,35.09279877751879,102.90271054919207,34.570722796459165,37.0,21.0
11,215.82169716806408,45.800939191089164,108.99936699507008,45.27094150557276,37.0,24.0
12,222.76890504062283,59.38762336520148,111.89088403184816,36.51994094590814,37.0,27.0
13,222.76890504062283,59.38762336520148,111.89088403184816,36.51994094590814,37.0,28.0
14,263.1301045662512,41.406003681008464,117.77700297524663,41.08450888125936,37.0,30.0
15,287.31298165952046,39.09930091750753,106.18872636684023,38.26683560225662,37.0,32.0
16,280.9050121631366,40.3645252196923,111.60013113887611,36.99581305668084,37.0,33.0
17,287.31298165952046,39.09930091750753,106.18872636684023,38.26683560225662,37.0,34.0
