,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,16.838058407768305,85.76592421905596,109.06764686259898,37.599350850006736,48.0,3.0
1,54.50751456413158,57.5425222570762,178.8386682775894,36.1635236527088,48.0,6.0
2,35.2871423237244,95.67267255524821,181.24348309125307,41.5692119670032,48.0,7.0
3,54.50751456413158,57.5425222570762,178.8386682775894,36.1635236527088,48.0,8.0
4,91.70158443871617,44.24390908394286,124.31256786264196,38.59186242417944,48.0,11.0
5,71.74625158361039,90.68774213559976,169.18090838149075,41.0855096336748,48.0,12.0
6,71.74625158361039,90.68774213559976,169.18090838149075,41.0855096336748,48.0,14.0
7,117.48333155417147,47.11929556438977,140.20360274745047,33.988307202443195,48.0,18.0
8,129.36412443615959,45.23310843313483,116.8257574522944,39.05239829756286,48.0,19.0
9,129.36412443615959,45.23310843313483,116.8257574522944,39.05239829756286,48.0,20.0
10,125.42739798193332,86.29772837247496,118.96108211981851,36.651318263895256,48.0,22.0
11,176.56331795717932,47.27656864984124,168.06404910710532,47.067126521764365,48.0,24.0
12,176.56331795717932,47.27656864984124,168.06404910710532,47.067126521764365,48.0,25.0
13,176.08527311859936,47.8850718604354,167.7151776771311,47.787064973807496,48.0,26.0
14,175.92202828655357,48.39675452011893,167.58391655224995,48.03881244151558,48.0,26.0
15,177.65180528990504,45.918799997422354,168.8365651840008,45.881740242170714,48.0,27.0
16,210.02272073385402,51.59163354388201,155.43416673384843,48.56601935948054,48.0,28.0
17,210.59956468411858,51.500790221881346,153.72138181672634,49.125957427204554,48.0,28.0
18,195.01555451800525,81.04760179957907,170.9418761673657,37.277889290201266,48.0,29.0
19,210.02272073385402,51.59163354388201,155.43416673384843,48.56601935948054,48.0,30.0
20,195.01555451800525,81.04760179957907,170.9418761673657,37.277889290201266,48.0,30.0
21,210.59956468411858,51.500790221881346,153.72138181672634,49.125957427204554,48.0,31.0
22,212.58657206787214,47.669882191086224,147.62488727109786,48.311821524032545,48.0,31.0
23,213.99012559286345,87.52015298352816,143.13561110477158,46.460624908276344,48.0,34.0
24,213.99012559286345,87.52015298352816,143.13561110477158,46.460624908276344,48.0,35.0
25,226.39940644802002,85.8736241327228,112.15688274484403,37.0515714215878,48.0,36.0
26,226.39940644802002,85.8736241327228,112.15688274484403,37.0515714215878,48.0,37.0
27,239.01149703280717,83.01714716833666,102.70227444973331,35.23976195093886,48.0,39.0
