,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,45.34630397983455,43.507716732323466,175.91746851771052,39.79394827611581,37.0,3.0
1,45.34630397983455,43.507716732323466,175.91746851771052,39.79394827611581,37.0,4.0
2,203.7421379251847,56.71776807239876,120.70710259383833,34.08558821390948,37.0,20.0
3,211.72614676561474,46.487604311427795,135.94787244931584,39.96976234019377,37.0,20.0
4,203.7421379251847,56.71776807239876,120.70710259383833,34.08558821390948,37.0,21.0
5,208.80693957428983,51.92588788112675,127.52638226129326,37.46671441393194,37.0,21.0
6,211.72614676561474,46.487604311427795,135.94787244931584,39.96976234019377,37.0,22.0
7,244.26766631652677,41.69642619389815,166.05351596861354,40.39218249445623,37.0,24.0
8,244.26766631652677,41.69642619389815,166.05351596861354,40.39218249445623,37.0,25.0
9,276.0045586297827,41.00747826921841,168.80340504405865,40.67636108082309,37.0,29.0
