,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,35.288181972985505,39.018517740979846,145.72071752826378,37.21477754159758,38.0,2.0
1,64.8945938048028,70.91509925406959,115.90932015777112,35.781530111264296,38.0,7.0
2,64.8945938048028,70.91509925406959,115.90932015777112,35.781530111264296,38.0,8.0
3,88.34311955031373,35.41185435953389,104.26885611814185,35.224459155668576,38.0,8.0
4,110.92295704794893,56.76008591142714,142.90200601592252,33.587994146952084,38.0,12.0
5,145.54908080919895,33.37703464619785,147.04453733657684,33.389616279549784,38.0,16.0
6,166.96160011480896,65.25100836905024,110.02976282898881,27.74963208099613,38.0,19.0
7,189.33010293566682,32.263388186681766,142.4794396637357,32.40359284806197,38.0,20.0
8,185.952882345973,69.8658029515267,129.4860045386377,34.71620333769917,38.0,21.0
9,185.952882345973,69.8658029515267,129.4860045386377,34.71620333769917,38.0,22.0
10,206.62545142119296,34.47213079652941,106.83753581960305,31.586435348092113,38.0,23.0
11,166.96160011480896,65.25100836905024,110.02976282898881,27.74963208099613,38.0,24.0
12,279.2205726994949,30.6540800242606,162.21418437399421,30.579568520901827,38.0,33.0
