,time,intersection,surfzone_position,shoreline_position,n_waves,wave_id
0,55.751702920646544,69.55706133523978,108.87764741386312,22.007906806019477,35.0,8.0
1,78.56594174198175,68.17694967701887,112.0864335719363,19.785000502661045,35.0,10.0
2,78.56594174198175,68.17694967701887,112.0864335719363,19.785000502661045,35.0,11.0
3,129.0270054546023,35.76416561494927,157.79287182437892,31.435600646432857,35.0,13.0
4,145.23311887950186,53.60248983483557,143.1779234466251,20.212094803056928,35.0,16.0
5,145.23311887950186,53.60248983483557,143.1779234466251,20.212094803056928,35.0,17.0
6,179.3851571220976,39.25173416647868,159.43580796001442,21.863718456382454,35.0,18.0
7,188.26533346152118,33.12895595244572,159.30061808880993,26.714922479844187,35.0,19.0
8,188.26533346152118,33.12895595244572,159.30061808880993,26.714922479844187,35.0,20.0
9,232.1883455542416,40.88685376493368,99.58261479777113,24.908678882307946,35.0,24.0
10,232.1883455542416,40.88685376493368,99.58261479777113,24.908678882307946,35.0,25.0
